transcript_id,speaker_role,section,sent_id,verb_word_id,dep_word_id,verb_lemma,verb_category,dep_role,deprel,dep_text,dep_lemma,agent_type,cluster,cluster_long
creativity_0112,user,concerns,1,20,23,have,IDEATION,OBJECT,obj,effect,effect,,"Art, design, crafts",1
creativity_0112,user,concerns,2,6,3,see,AI_USE,SUBJECT,nsubj,we,we,HUMAN,"Art, design, crafts",1
creativity_0112,user,concerns,2,6,8,see,AI_USE,OBJECT,obj,lot,lot,,"Art, design, crafts",1
creativity_0112,user,concerns,2,15,13,train,AUTHORSHIP,SUBJECT,nsubj:pass,AI,AI,AI,"Art, design, crafts",1
creativity_0112,user,concerns,3,21,23,consider,IDEATION,OBJECT,obj,importance,importance,,"Art, design, crafts",1
creativity_0112,user,concerns,4,24,23,ask,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0112,user,concerns,4,33,30,realize,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0112,user,concerns,4,36,35,have,IDEATION,SUBJECT,nsubj,portrait,portrait,OTHER,"Art, design, crafts",1
creativity_0112,user,concerns,4,36,38,have,IDEATION,OBJECT,obj,fingers,finger,,"Art, design, crafts",1
creativity_0112,user,concerns,5,10,9,know,AI_USE,SUBJECT,nsubj,who,who,OTHER,"Art, design, crafts",1
creativity_0112,user,concerns,7,20,19,have,IDEATION,SUBJECT,nsubj,we,we,HUMAN,"Art, design, crafts",1
creativity_0112,user,concerns,7,20,22,have,IDEATION,OBJECT,obj,time,time,,"Art, design, crafts",1
creativity_0112,user,concerns,7,26,27,make,CONTROL,OBJECT,obj,art,art,,"Art, design, crafts",1
creativity_0112,user,concerns,7,29,30,write,AUTHORSHIP,OBJECT,obj,poetry,poetry,,"Art, design, crafts",1
creativity_0112,user,future,2,10,11,use,AI_USE,OBJECT,obj,image,image,,"Art, design, crafts",1
creativity_0112,user,future,2,10,16,use,AI_USE,OBJECT,obj,models,model,,"Art, design, crafts",1
creativity_0112,user,future,4,8,4,learn,IDEATION,SUBJECT,nsubj,humanity,humanity,OTHER,"Art, design, crafts",1
creativity_0112,user,future,5,11,12,use,AI_USE,OBJECT,obj,AI,AI,,"Art, design, crafts",1
creativity_0112,user,future,5,14,16,refine,IDEATION,OBJECT,obj,brand,brand,,"Art, design, crafts",1
creativity_0112,user,future,5,18,20,take,AI_USE,OBJECT,obj,annoyances,annoyance,,"Art, design, crafts",1
creativity_0112,user,future,5,23,24,keep,IDEATION,OBJECT,obj,inventory,inventory,,"Art, design, crafts",1
creativity_0112,user,future,5,26,28,build,AUTHORSHIP,OBJECT,obj,lists,list,,"Art, design, crafts",1
creativity_0112,user,future,5,30,32,manage,CONTROL,OBJECT,obj,website,website,,"Art, design, crafts",1
creativity_0112,user,future,5,35,36,give,IDEATION,OBJECT,iobj,me,I,,"Art, design, crafts",1
creativity_0112,user,future,5,35,37,give,IDEATION,OBJECT,obj,advice,advice,,"Art, design, crafts",1
creativity_0112,user,future,5,39,41,push,AI_USE,OBJECT,obj,content,content,,"Art, design, crafts",1
creativity_0113,user,basic_job_description,10,6,7,cut,AUTHORSHIP,OBJECT,obj,clips,clip,,"Art, design, crafts",1
creativity_0113,user,basic_job_description,11,8,7,change,AUTHORSHIP,SUBJECT,nsubj,that,that,OTHER,"Art, design, crafts",1
creativity_0113,user,basic_job_description,11,15,14,evolve,AI_USE,SUBJECT,nsubj,this,this,OTHER,"Art, design, crafts",1
creativity_0113,user,basic_job_description,11,20,18,craft,AUTHORSHIP,SUBJECT,nsubj:pass,narrative,narrative,OTHER,"Art, design, crafts",1
creativity_0113,user,basic_job_description,13,25,28,create,AUTHORSHIP,OBJECT,obj,models,model,,"Art, design, crafts",1
creativity_0113,user,basic_job_description,16,14,10,refine,IDEATION,OBJECT,obj,which,which,,"Art, design, crafts",1
creativity_0113,user,basic_job_description,16,14,11,refine,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,basic_job_description,17,18,20,develop,IDEATION,OBJECT,obj,workflow,workflow,,"Art, design, crafts",1
creativity_0113,user,basic_job_description,17,22,21,let,CONTROL,SUBJECT,nsubj,that,that,OTHER,"Art, design, crafts",1
creativity_0113,user,basic_job_description,17,22,23,let,CONTROL,OBJECT,obj,art,art,,"Art, design, crafts",1
creativity_0113,user,walkthrough,1,5,6,use,AI_USE,OBJECT,obj,AI,AI,,"Art, design, crafts",1
creativity_0113,user,walkthrough,2,13,15,be,AUTHORSHIP,SUBJECT,nsubj,terms,term,OTHER,"Art, design, crafts",1
creativity_0113,user,walkthrough,2,17,16,help,AI_USE,SUBJECT,nsubj,that,that,OTHER,"Art, design, crafts",1
creativity_0113,user,walkthrough,2,21,20,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,walkthrough,2,27,26,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,walkthrough,3,7,11,create,AUTHORSHIP,OBJECT,obj,lens,lens,,"Art, design, crafts",1
creativity_0113,user,walkthrough,4,13,15,understand,AI_USE,OBJECT,obj,architecture,architecture,,"Art, design, crafts",1
creativity_0113,user,walkthrough,6,10,12,need,AUTHORSHIP,OBJECT,obj,perspective,perspective,,"Art, design, crafts",1
creativity_0113,user,walkthrough,7,20,22,automate,AI_USE,OBJECT,obj,tasks,task,,"Art, design, crafts",1
creativity_0113,user,walkthrough,10,7,10,do,AI_USE,OBJECT,obj,task,task,,"Art, design, crafts",1
creativity_0113,user,walkthrough,10,21,22,save,AI_USE,OBJECT,iobj,me,I,,"Art, design, crafts",1
creativity_0113,user,project_example,2,11,13,fill,AI_USE,OBJECT,obj,gaps,gap,,"Art, design, crafts",1
creativity_0113,user,project_example,4,7,12,get,IDEATION,OBJECT,obj,ups,up,,"Art, design, crafts",1
creativity_0113,user,project_example,4,19,17,place,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,project_example,4,19,20,place,AI_USE,OBJECT,obj,objects,object,,"Art, design, crafts",1
creativity_0113,user,project_example,5,19,20,be,AUTHORSHIP,SUBJECT,nsubj,deliberation,deliberation,OTHER,"Art, design, crafts",1
creativity_0113,user,dynamic,1,7,5,drive,CONTROL,SUBJECT,nsubj,who,who,OTHER,"Art, design, crafts",1
creativity_0113,user,dynamic,1,7,10,drive,CONTROL,OBJECT,obj,process,process,,"Art, design, crafts",1
creativity_0113,user,dynamic,2,19,16,grow,AI_USE,SUBJECT,nsubj:outer,it,it,OTHER,"Art, design, crafts",1
creativity_0113,user,dynamic,2,24,25,seek,AI_USE,OBJECT,obj,enjoyment,enjoyment,,"Art, design, crafts",1
creativity_0113,user,dynamic,3,26,21,need,AUTHORSHIP,SUBJECT,nsubj,skills,skill,OTHER,"Art, design, crafts",1
creativity_0113,user,dynamic,3,26,28,need,AUTHORSHIP,OBJECT,obj,development,development,,"Art, design, crafts",1
creativity_0113,user,dynamic,5,6,5,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,dynamic,5,6,7,need,AUTHORSHIP,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0113,user,dynamic,5,11,10,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,dynamic,5,13,16,fill,AI_USE,OBJECT,obj,blanks,blank,,"Art, design, crafts",1
creativity_0113,user,dynamic,5,29,31,explore,IDEATION,OBJECT,obj,territory,territory,,"Art, design, crafts",1
creativity_0113,user,changed_aspects,2,16,15,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,changed_aspects,3,12,16,find,IDEATION,OBJECT,obj,step,step,,"Art, design, crafts",1
creativity_0113,user,changed_aspects,3,19,17,need,AUTHORSHIP,OBJECT,obj,that,that,,"Art, design, crafts",1
creativity_0113,user,changed_aspects,3,19,18,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,changed_aspects,6,9,13,leave,AI_USE,OBJECT,obj,stuff,stuff,,"Art, design, crafts",1
creativity_0113,user,changed_aspects,8,8,9,take,AI_USE,OBJECT,obj,AI,AI,,"Art, design, crafts",1
creativity_0113,user,concerns,1,16,15,see,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,concerns,1,16,17,see,AI_USE,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0113,user,concerns,2,15,12,understand,AI_USE,SUBJECT,nsubj,who,who,OTHER,"Art, design, crafts",1
creativity_0113,user,concerns,2,15,16,understand,AI_USE,OBJECT,obj,what,what,,"Art, design, crafts",1
creativity_0113,user,concerns,2,18,17,be,AUTHORSHIP,SUBJECT,nsubj,art,art,OTHER,"Art, design, crafts",1
creativity_0113,user,concerns,4,11,10,know,AI_USE,SUBJECT,nsubj,you,you,HUMAN,"Art, design, crafts",1
creativity_0113,user,concerns,4,20,18,do,AI_USE,SUBJECT,nsubj,you,you,HUMAN,"Art, design, crafts",1
creativity_0113,user,concerns,4,20,23,do,AI_USE,OBJECT,obj,task,task,,"Art, design, crafts",1
creativity_0113,user,concerns,5,13,11,look,IDEATION,OBJECT,obj,that,that,,"Art, design, crafts",1
creativity_0113,user,concerns,5,13,12,look,IDEATION,SUBJECT,nsubj,something,something,OTHER,"Art, design, crafts",1
creativity_0113,user,concerns,6,9,11,develop,IDEATION,OBJECT,obj,craft,craft,,"Art, design, crafts",1
creativity_0113,user,concerns,8,9,8,believe,AI_USE,SUBJECT,nsubj,who,who,OTHER,"Art, design, crafts",1
creativity_0113,user,concerns,8,26,27,save,AI_USE,OBJECT,obj,money,money,,"Art, design, crafts",1
creativity_0113,user,concerns,9,18,16,do,AI_USE,SUBJECT,nsubj,AI,AI,AI,"Art, design, crafts",1
creativity_0113,user,concerns,9,24,22,be,AUTHORSHIP,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0113,user,concerns,10,16,13,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,concerns,11,20,17,start,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,future,1,6,8,improve,AUTHORSHIP,OBJECT,obj,skills,skill,,"Art, design, crafts",1
creativity_0113,user,future,2,9,12,reach,AI_USE,OBJECT,obj,level,level,,"Art, design, crafts",1
creativity_0113,user,future,2,15,14,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,future,2,15,17,have,IDEATION,OBJECT,obj,set,set,,"Art, design, crafts",1
creativity_0113,user,future,2,22,21,fill,AI_USE,SUBJECT,nsubj,that,that,OTHER,"Art, design, crafts",1
creativity_0113,user,future,2,37,40,get,IDEATION,OBJECT,obj,hours,hour,,"Art, design, crafts",1
creativity_0113,user,future,5,6,9,build,AUTHORSHIP,OBJECT,obj,library,library,,"Art, design, crafts",1
creativity_0113,user,future,6,11,13,draft,AUTHORSHIP,OBJECT,obj,letters,letter,,"Art, design, crafts",1
creativity_0113,user,future,8,16,15,present,IDEATION,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0113,user,future,8,16,18,present,IDEATION,OBJECT,obj,task,task,,"Art, design, crafts",1
creativity_0113,user,future,8,20,21,make,CONTROL,OBJECT,obj,something,something,,"Art, design, crafts",1
creativity_0113,user,future,8,26,25,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0113,user,future,8,28,29,make,CONTROL,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0114,user,basic_job_description,2,12,11,work,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0114,user,walkthrough,2,6,2,have,IDEATION,SUBJECT,nsubj,most,most,OTHER,Audiovisual,4
creativity_0114,user,walkthrough,2,6,8,have,IDEATION,OBJECT,obj,restrictions,restriction,,Audiovisual,4
creativity_0114,user,walkthrough,2,19,17,fit,AI_USE,SUBJECT,nsubj,plan,plan,OTHER,Audiovisual,4
creativity_0114,user,walkthrough,3,7,8,brainstorm,IDEATION,OBJECT,obj,content,content,,Audiovisual,4
creativity_0114,user,walkthrough,4,19,21,maintain,AI_USE,OBJECT,obj,voice,voice,,Audiovisual,4
creativity_0114,user,project_example,4,14,15,ask,AI_USE,OBJECT,iobj,it,it,,Audiovisual,4
creativity_0114,user,project_example,4,17,18,identify,AUTHORSHIP,OBJECT,obj,what,what,,Audiovisual,4
creativity_0114,user,project_example,4,20,19,think,IDEATION,SUBJECT,nsubj,it,it,OTHER,Audiovisual,4
creativity_0114,user,project_example,5,13,14,ask,AI_USE,OBJECT,iobj,it,it,,Audiovisual,4
creativity_0114,user,project_example,5,16,20,create,AUTHORSHIP,OBJECT,obj,script,script,,Audiovisual,4
creativity_0114,user,project_example,5,25,24,fit,AI_USE,SUBJECT,nsubj,that,that,OTHER,Audiovisual,4
creativity_0114,user,project_example,5,25,27,fit,AI_USE,OBJECT,obj,voice,voice,,Audiovisual,4
creativity_0114,user,dynamic,1,8,6,make,CONTROL,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0114,user,dynamic,1,8,11,make,CONTROL,OBJECT,obj,decisions,decision,,Audiovisual,4
creativity_0114,user,concerns,2,7,6,continue,AI_USE,SUBJECT,nsubj,storytelling,storytelling,OTHER,Audiovisual,4
creativity_0114,user,concerns,2,17,16,do,AI_USE,SUBJECT,nsubj,I,I,HUMAN,Audiovisual,4
creativity_0114,user,future,2,8,6,add,AUTHORSHIP,SUBJECT,nsubj,they,they,HUMAN,Audiovisual,4
creativity_0114,user,future,2,8,10,add,AUTHORSHIP,OBJECT,obj,features,feature,,Audiovisual,4
creativity_0115,user,basic_job_description,1,10,9,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,basic_job_description,1,10,12,have,IDEATION,OBJECT,obj,projects,project,,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,10,9,do,AI_USE,SUBJECT,nsubj,who,who,OTHER,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,10,12,do,AI_USE,OBJECT,obj,type,type,,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,21,20,write,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,24,23,edit,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,27,26,do,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,27,29,do,AI_USE,OBJECT,obj,crafts,craft,,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,39,38,do,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,basic_job_description,2,39,41,do,AI_USE,OBJECT,obj,design,design,,"Art, design, crafts",1
creativity_0115,user,basic_job_description,3,12,11,involve,AUTHORSHIP,SUBJECT,nsubj,projects,project,OTHER,"Art, design, crafts",1
creativity_0115,user,basic_job_description,3,12,14,involve,AUTHORSHIP,OBJECT,obj,level,level,,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,8,10,do,AI_USE,OBJECT,obj,research,research,,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,17,16,hear,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,17,18,hear,AI_USE,OBJECT,obj,someone,someone,,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,19,20,mention,AUTHORSHIP,OBJECT,obj,something,something,,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,27,24,do,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,32,30,do,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,32,36,do,AI_USE,OBJECT,obj,recon,recon,,"Art, design, crafts",1
creativity_0115,user,walkthrough,1,44,42,fit,AI_USE,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0115,user,walkthrough,2,32,31,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,walkthrough,3,17,16,seem,AI_USE,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0115,user,walkthrough,3,40,39,determine,CONTROL,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,walkthrough,3,51,50,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,walkthrough,4,12,13,try,IDEATION,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0115,user,project_example,2,8,6,iterate,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,2,21,18,wait,IDEATION,SUBJECT,nsubj,they,they,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,2,25,23,get,IDEATION,SUBJECT,nsubj,me,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,2,25,26,get,IDEATION,OBJECT,obj,time,time,,"Art, design, crafts",1
creativity_0115,user,project_example,2,28,29,finish,AUTHORSHIP,OBJECT,obj,them,they,,"Art, design, crafts",1
creativity_0115,user,project_example,3,11,9,go,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,3,15,16,finish,AUTHORSHIP,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0115,user,project_example,4,8,7,have,IDEATION,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0115,user,project_example,4,8,10,have,IDEATION,OBJECT,obj,eyes,eye,,"Art, design, crafts",1
creativity_0115,user,project_example,5,7,9,ask,AI_USE,OBJECT,iobj,AI,AI,,"Art, design, crafts",1
creativity_0115,user,project_example,5,13,11,look,IDEATION,SUBJECT,nsubj,color,color,OTHER,"Art, design, crafts",1
creativity_0115,user,project_example,6,12,10,edit,AUTHORSHIP,SUBJECT,nsubj,AI,AI,AI,"Art, design, crafts",1
creativity_0115,user,project_example,6,12,14,edit,AUTHORSHIP,OBJECT,obj,picture,picture,,"Art, design, crafts",1
creativity_0115,user,project_example,6,16,17,put,AUTHORSHIP,OBJECT,obj,eyes,eye,,"Art, design, crafts",1
creativity_0115,user,project_example,7,13,12,look,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,8,20,17,put,AUTHORSHIP,SUBJECT,nsubj,you,you,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,9,6,5,think,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,project_example,9,25,27,make,CONTROL,OBJECT,obj,work,work,,"Art, design, crafts",1
creativity_0115,user,project_example,10,29,28,look,IDEATION,SUBJECT,nsubj,image,image,OTHER,"Art, design, crafts",1
creativity_0115,user,dynamic,1,3,2,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,dynamic,1,3,6,need,AUTHORSHIP,OBJECT,obj,inspiration,inspiration,,"Art, design, crafts",1
creativity_0115,user,dynamic,2,5,6,do,AI_USE,OBJECT,obj,research,research,,"Art, design, crafts",1
creativity_0115,user,dynamic,2,34,31,get,IDEATION,SUBJECT,nsubj,AI,AI,AI,"Art, design, crafts",1
creativity_0115,user,dynamic,2,34,35,get,IDEATION,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0115,user,dynamic,2,38,37,suggest,AUTHORSHIP,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0115,user,dynamic,2,38,41,suggest,AUTHORSHIP,OBJECT,obj,candy,candy,,"Art, design, crafts",1
creativity_0115,user,dynamic,5,8,7,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,dynamic,5,29,26,have,IDEATION,SUBJECT,nsubj,attempt,attempt,OTHER,"Art, design, crafts",1
creativity_0115,user,dynamic,5,29,31,have,IDEATION,OBJECT,obj,meat,meat,,"Art, design, crafts",1
creativity_0115,user,dynamic,6,24,22,get,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,dynamic,6,27,29,finish,AUTHORSHIP,OBJECT,obj,idea,idea,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,2,17,14,go,AUTHORSHIP,SUBJECT,nsubj,you,you,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,3,6,7,read,AUTHORSHIP,OBJECT,obj,handwriting,handwriting,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,3,14,13,use,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,3,21,22,pay,AUTHORSHIP,OBJECT,obj,work,work,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,4,22,20,get,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,4,22,25,get,IDEATION,OBJECT,obj,idea,idea,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,4,33,32,use,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,4,33,35,use,AI_USE,OBJECT,obj,output,output,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,4,37,40,guide,CONTROL,OBJECT,obj,image,image,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,6,4,get,IDEATION,SUBJECT,nsubj,AI,AI,AI,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,6,7,get,IDEATION,OBJECT,iobj,me,I,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,6,10,get,IDEATION,OBJECT,obj,layout,layout,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,12,11,need,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,26,22,paint,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,41,39,get,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,5,41,43,get,IDEATION,OBJECT,obj,purchasers,purchaser,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,7,6,5,tend,AI_USE,SUBJECT,nsubj,style,style,OTHER,"Art, design, crafts",1
creativity_0115,user,changed_aspects,7,6,7,tend,AI_USE,OBJECT,obj,more,more,,"Art, design, crafts",1
creativity_0115,user,changed_aspects,7,23,21,go,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,changed_aspects,7,25,26,draw,AUTHORSHIP,OBJECT,obj,something,something,,"Art, design, crafts",1
creativity_0115,user,concerns,3,4,7,read,AUTHORSHIP,OBJECT,obj,books,book,,"Art, design, crafts",1
creativity_0115,user,concerns,3,10,9,go,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,concerns,4,9,6,see,AI_USE,SUBJECT,nsubj,we,we,HUMAN,"Art, design, crafts",1
creativity_0115,user,concerns,4,9,14,see,AI_USE,OBJECT,obj,writer,writer,,"Art, design, crafts",1
creativity_0115,user,concerns,4,18,17,become,AI_USE,SUBJECT,nsubj,assistance,assistance,OTHER,"Art, design, crafts",1
creativity_0115,user,concerns,5,8,4,say,AI_USE,SUBJECT,nsubj,lot,lot,OTHER,"Art, design, crafts",1
creativity_0115,user,concerns,5,11,9,go,AUTHORSHIP,SUBJECT,nsubj,AI,AI,AI,"Art, design, crafts",1
creativity_0115,user,concerns,5,20,17,think,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,concerns,6,9,12,remember,AI_USE,OBJECT,obj,type,type,,"Art, design, crafts",1
creativity_0115,user,concerns,6,22,23,make,CONTROL,OBJECT,obj,art,art,,"Art, design, crafts",1
creativity_0115,user,concerns,7,4,2,see,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,concerns,7,4,5,see,AI_USE,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0115,user,concerns,7,12,16,do,AI_USE,OBJECT,obj,things,thing,,"Art, design, crafts",1
creativity_0115,user,concerns,8,20,19,use,AI_USE,SUBJECT,nsubj,who,who,OTHER,"Art, design, crafts",1
creativity_0115,user,concerns,8,20,21,use,AI_USE,OBJECT,obj,AI,AI,,"Art, design, crafts",1
creativity_0115,user,concerns,8,29,27,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,concerns,8,31,33,keep,IDEATION,OBJECT,obj,enthusiasm,enthusiasm,,"Art, design, crafts",1
creativity_0115,user,concerns,9,10,8,change,AUTHORSHIP,SUBJECT,nsubj,that,that,OTHER,"Art, design, crafts",1
creativity_0115,user,concerns,9,15,12,have,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,future,1,11,6,get,IDEATION,SUBJECT,nsubj,editing,editing,OTHER,"Art, design, crafts",1
creativity_0115,user,future,2,4,3,see,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,future,2,4,6,see,AI_USE,OBJECT,obj,demo,demo,,"Art, design, crafts",1
creativity_0115,user,future,2,25,27,move,AUTHORSHIP,OBJECT,obj,head,head,,"Art, design, crafts",1
creativity_0115,user,future,2,46,45,look,IDEATION,SUBJECT,nsubj,that,that,OTHER,"Art, design, crafts",1
creativity_0115,user,future,3,16,13,see,AI_USE,SUBJECT,nsubj,we,we,HUMAN,"Art, design, crafts",1
creativity_0115,user,future,3,16,19,see,AI_USE,OBJECT,obj,suggestions,suggestion,,"Art, design, crafts",1
creativity_0115,user,future,4,15,16,help,AI_USE,OBJECT,obj,me,I,,"Art, design, crafts",1
creativity_0115,user,future,4,17,18,keep,IDEATION,OBJECT,obj,track,track,,"Art, design, crafts",1
creativity_0115,user,future,4,36,34,see,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,future,4,66,65,be,AUTHORSHIP,SUBJECT,nsubj,what,what,OTHER,"Art, design, crafts",1
creativity_0115,user,extra_comments,2,16,15,try,IDEATION,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,extra_comments,2,16,17,try,IDEATION,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0115,user,extra_comments,2,31,29,incorporate,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,extra_comments,2,31,32,incorporate,AUTHORSHIP,OBJECT,obj,it,it,,"Art, design, crafts",1
creativity_0115,user,extra_comments,3,15,11,feel,AI_USE,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
creativity_0115,user,extra_comments,3,24,23,give,IDEATION,SUBJECT,nsubj,it,it,OTHER,"Art, design, crafts",1
creativity_0115,user,extra_comments,3,24,25,give,IDEATION,OBJECT,iobj,me,I,,"Art, design, crafts",1
creativity_0115,user,extra_comments,3,24,26,give,IDEATION,OBJECT,obj,opportunities,opportunity,,"Art, design, crafts",1
creativity_0115,user,extra_comments,3,32,31,enjoy,AUTHORSHIP,SUBJECT,nsubj,I,I,HUMAN,"Art, design, crafts",1
