transcript_id,section,sent_id,dep_word_id,head,deprel,dep_lemma,dep_text,dep_upos,verb_word_id,verb_lemma,verb_category,edge_role_detail,agency_role,group,long_cluster
creativity_0115,dynamic,1,8,10,nsubj,i,I,PRON,10,turn,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,dynamic,2,37,38,nsubj,it,it,PRON,38,suggest,AUTHORSHIP,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,dynamic,2,41,38,obj,candy,candy,NOUN,38,suggest,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,changed_aspects,3,1,4,nsubj,it,It,PRON,4,edit,CONTROL,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,changed_aspects,3,13,14,nsubj,i,I,PRON,14,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,changed_aspects,4,32,33,nsubj,i,I,PRON,33,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,changed_aspects,4,35,33,obj,output,output,NOUN,33,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,changed_aspects,4,40,37,obj,image,image,NOUN,37,guide,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,changed_aspects,5,22,26,nsubj,i,I,PRON,26,paint,AUTHORSHIP,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,changed_aspects,7,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,changed_aspects,7,6,2,ccomp,tend,tends,VERB,2,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0115,changed_aspects,7,26,25,obj,something,something,PRON,25,draw,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,concerns,1,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,concerns,1,5,2,ccomp,touch,touched,VERB,2,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0115,concerns,5,17,20,nsubj,i,I,PRON,20,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,concerns,5,23,20,ccomp,true,true,ADJ,20,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0115,concerns,7,7,10,nsubj,ai,AI,PROPN,10,help,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,concerns,7,11,10,obj,i,me,PRON,10,help,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,concerns,7,12,10,xcomp,do,do,VERB,10,help,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0115,concerns,8,19,20,nsubj,who,who,PRON,20,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,concerns,8,21,20,obj,ai,AI,NOUN,20,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,concerns,8,33,31,obj,enthusiasm,enthusiasm,NOUN,31,keep,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,future,2,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,future,2,4,2,ccomp,see,saw,VERB,2,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0115,future,2,45,46,nsubj,that,that,PRON,46,look,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,future,2,48,46,xcomp,cool,cool,ADJ,46,look,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0115,future,3,1,4,nsubj,i,I,PRON,4,look,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,future,4,16,15,obj,i,me,PRON,15,help,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,future,4,17,15,xcomp,keep,keep,VERB,15,help,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0115,future,4,18,17,obj,track,track,NOUN,17,keep,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0115,extra_comments,2,29,31,nsubj,i,I,PRON,31,incorporate,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0115,extra_comments,2,32,31,obj,it,it,PRON,31,incorporate,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0116,basic_job_description,2,20,18,obj,line,lines,NOUN,18,record,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0116,basic_job_description,3,9,8,obj,it,it,PRON,8,record,AUTHORSHIP,OBJECT,PATIENT,Fiction writing,0
creativity_0116,walkthrough,1,16,19,nsubj,i,I,PRON,19,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0116,walkthrough,1,21,19,obj,much,much,ADJ,19,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0116,walkthrough,2,5,7,nsubj,i,I,PRON,7,prefer,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0116,walkthrough,2,9,7,xcomp,do,do,VERB,7,prefer,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,walkthrough,3,2,4,nsubj,i,I,PRON,4,use,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0116,walkthrough,3,5,4,obj,ai,AI,NOUN,4,use,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0116,walkthrough,4,31,30,obj,i,me,PRON,30,help,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0116,walkthrough,4,32,30,xcomp,find,find,VERB,30,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,walkthrough,4,42,41,xcomp,draw,draw,VERB,41,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,walkthrough,5,9,11,nsubj,which,which,PRON,11,help,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0116,walkthrough,5,12,11,xcomp,smooth,smooth,VERB,11,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,walkthrough,5,27,25,obj,work,work,NOUN,25,check,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0116,project_example,2,10,14,nsubj:pass,ai,AI,PROPN,14,use,AI_USE,SUBJECT_PASS,PATIENT,Fiction writing,0
creativity_0116,project_example,5,18,17,obj,i,me,PRON,17,help,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0116,project_example,5,19,17,xcomp,maintain,maintain,VERB,17,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,dynamic,1,1,5,nsubj,i,I,PRON,5,drive,CONTROL,SUBJECT,AGENT,Fiction writing,0
creativity_0116,dynamic,1,8,5,obj,decision,decisions,NOUN,5,drive,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0116,dynamic,3,4,10,nsubj,ai,AI,NOUN,10,help,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0116,dynamic,3,11,10,obj,i,me,PRON,10,help,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0116,dynamic,3,12,10,xcomp,clarify,clarify,VERB,10,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,dynamic,4,6,9,nsubj,i,I,PRON,9,clean,AI_USE,SUBJECT,AGENT,Fiction writing,0
creativity_0116,dynamic,4,11,9,obj,artifact,artifacts,NOUN,9,clean,AI_USE,OBJECT,PATIENT,Fiction writing,0
creativity_0116,dynamic,4,26,25,obj,something,something,PRON,25,let,CONTROL,OBJECT,PATIENT,Fiction writing,0
creativity_0116,changed_aspects,3,11,10,xcomp,find,find,VERB,10,help,AI_USE,XCOMP,OTHER,Fiction writing,0
creativity_0116,concerns,2,29,27,xcomp,go,go,VERB,27,choose,CONTROL,XCOMP,OTHER,Fiction writing,0
creativity_0116,concerns,4,4,6,nsubj,this,this,PRON,6,lead,CONTROL,SUBJECT,AGENT,Fiction writing,0
creativity_0116,future,3,8,11,nsubj:pass,voice,voices,NOUN,11,use,AI_USE,SUBJECT_PASS,PATIENT,Fiction writing,0
creativity_0117,intro,1,4,3,obj,we,'s,PRON,3,let,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,intro,1,5,3,xcomp,go,go,VERB,3,let,CONTROL,XCOMP,OTHER,"Art, design, crafts",1
creativity_0117,basic_job_description,2,1,2,nsubj,i,I,PRON,2,draw,AUTHORSHIP,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,basic_job_description,2,5,2,obj,product,products,NOUN,2,draw,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,basic_job_description,4,9,15,nsubj:pass,one,one,NUM,15,publish,AUTHORSHIP,SUBJECT_PASS,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,1,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,1,3,2,obj,ai,AI,NOUN,2,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,2,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,2,3,2,obj,ai,AI,NOUN,2,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,2,9,7,obj,description,descriptions,NOUN,7,write,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,3,1,3,nsubj,i,I,PRON,3,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,3,6,3,obj,service,service,NOUN,3,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,3,14,13,obj,i,me,PRON,13,help,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,3,15,13,xcomp,come,come,VERB,13,help,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0117,walkthrough,4,10,11,nsubj,i,I,PRON,11,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,4,12,11,obj,ai,AI,NOUN,11,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,5,18,15,obj,description,descriptions,NOUN,15,generate,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,8,8,10,nsubj,you,you,PRON,10,tell,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,8,11,13,nsubj:pass,they,they,PRON,13,write,AUTHORSHIP,SUBJECT_PASS,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,8,13,10,ccomp,write,written,VERB,10,tell,AI_USE,CCOMP,OTHER,"Art, design, crafts",1
creativity_0117,walkthrough,8,16,13,obl:agent,robot,robot,NOUN,13,write,AUTHORSHIP,AGENT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,11,12,11,obj,it,it,PRON,11,edit,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,12,1,2,nsubj,i,I,PRON,2,keep,CONTROL,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,12,4,2,obj,keyword,keywords,NOUN,2,keep,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,walkthrough,12,5,6,nsubj,that,that,PRON,6,help,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,12,13,14,nsubj,i,I,PRON,14,edit,CONTROL,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,walkthrough,12,18,14,obj,stuff,stuff,NOUN,14,edit,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,project_example,1,1,2,nsubj,i,I,PRON,2,feed,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,project_example,1,4,2,iobj,ai,AI,NOUN,2,feed,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,project_example,1,6,2,obj,concept,concept,NOUN,2,feed,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,project_example,1,11,10,obj,i,me,PRON,10,help,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,project_example,1,12,10,xcomp,spitball,spitball,VERB,10,help,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0117,dynamic,4,3,6,nsubj,i,I,PRON,6,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,dynamic,4,7,6,obj,it,it,PRON,6,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,dynamic,5,1,3,nsubj,i,I,PRON,3,ask,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,dynamic,5,4,3,iobj,it,it,PRON,3,ask,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,dynamic,5,6,3,xcomp,come,come,VERB,3,ask,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0117,dynamic,10,2,3,nsubj,i,I,PRON,3,ask,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,dynamic,10,4,3,iobj,it,it,PRON,3,ask,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,dynamic,10,6,3,xcomp,tweak,tweak,VERB,3,ask,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0117,dynamic,11,4,6,nsubj,i,I,PRON,6,ask,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,dynamic,11,7,6,obj,it,it,PRON,6,ask,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,future,3,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,future,3,8,2,ccomp,continue,continue,VERB,2,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0117,future,4,12,11,obj,ai,AI,NOUN,11,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0117,future,4,18,21,nsubj,i,I,PRON,21,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0117,future,4,25,21,ccomp,replace,replace,VERB,21,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0117,future,4,31,30,obj,something,something,PRON,30,create,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0118,basic_job_description,3,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0118,basic_job_description,3,4,2,xcomp,begin,begin,VERB,2,use,AI_USE,XCOMP,OTHER,Mix,3
creativity_0118,basic_job_description,5,1,3,nsubj,i,I,PRON,3,write,AUTHORSHIP,SUBJECT,AGENT,Mix,3
creativity_0118,basic_job_description,5,6,3,obj,description,descriptions,NOUN,3,write,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0118,basic_job_description,6,4,5,nsubj,i,I,PRON,5,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0118,basic_job_description,6,7,5,xcomp,cut,cut,VERB,5,use,AI_USE,XCOMP,OTHER,Mix,3
creativity_0118,basic_job_description,6,11,7,obj,description,descriptions,NOUN,7,cut,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,basic_job_description,6,23,25,nsubj,ai,AI,PROPN,25,help,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0118,basic_job_description,6,26,25,xcomp,cut,cut,VERB,25,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0118,basic_job_description,6,29,26,obj,process,process,NOUN,26,cut,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,basic_job_description,7,10,9,obj,track,tracks,NOUN,9,record,AUTHORSHIP,OBJECT,PATIENT,Mix,3
creativity_0118,basic_job_description,8,6,5,obj,i,me,PRON,5,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,basic_job_description,8,7,5,xcomp,hone,hone,VERB,5,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0118,walkthrough,2,18,16,obj,artifact,artifacts,NOUN,16,cut,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,walkthrough,2,30,28,obj,grammar,grammar,NOUN,28,keep,CONTROL,OBJECT,PATIENT,Mix,3
creativity_0118,walkthrough,2,31,28,xcomp,correct,correct,ADJ,28,keep,CONTROL,XCOMP,OTHER,Mix,3
creativity_0118,walkthrough,3,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0118,walkthrough,3,4,2,obj,method,method,NOUN,2,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,walkthrough,5,1,4,nsubj,i,I,PRON,4,use,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0118,walkthrough,5,5,4,obj,ai,AI,NOUN,4,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,walkthrough,6,2,1,obj,i,me,PRON,1,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,walkthrough,6,3,1,xcomp,hone,hone,VERB,1,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0118,dynamic,2,4,2,obj,story,story,NOUN,2,organize,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,dynamic,4,9,10,nsubj,ai,AI,PROPN,10,help,AI_USE,SUBJECT,AGENT,Mix,3
creativity_0118,dynamic,4,11,10,obj,i,me,PRON,10,help,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,dynamic,4,13,10,xcomp,achieve,achieve,VERB,10,help,AI_USE,XCOMP,OTHER,Mix,3
creativity_0118,future,1,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Mix,3
creativity_0118,future,1,5,2,ccomp,come,come,VERB,2,think,IDEATION,CCOMP,OTHER,Mix,3
creativity_0118,future,2,13,12,obj,it,it,PRON,12,use,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0118,future,4,13,10,obj,snippet,snippets,NOUN,10,cut,AI_USE,OBJECT,PATIENT,Mix,3
creativity_0119,intro,1,2,1,obj,we,'s,PRON,1,let,CONTROL,OBJECT,PATIENT,Audiovisual,4
creativity_0119,intro,1,3,1,xcomp,do,do,VERB,1,let,CONTROL,XCOMP,OTHER,Audiovisual,4
creativity_0119,basic_job_description,2,10,9,obj,music,music,NOUN,9,produce,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,basic_job_description,2,14,12,obj,artist,artists,NOUN,12,record,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,walkthrough,1,6,7,nsubj,i,I,PRON,7,use,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,walkthrough,1,8,7,obj,it,it,PRON,7,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,walkthrough,2,13,11,obj,application,applications,NOUN,11,write,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,walkthrough,3,2,10,nsubj:pass,content,content,NOUN,10,use,AI_USE,SUBJECT_PASS,PATIENT,Audiovisual,4
creativity_0119,walkthrough,4,9,8,obj,llm,LLMs,NOUN,8,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,walkthrough,4,28,31,nsubj,i,I,PRON,31,love,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,walkthrough,4,32,31,xcomp,do,doing,VERB,31,love,AI_USE,XCOMP,OTHER,Audiovisual,4
creativity_0119,walkthrough,6,9,11,nsubj,they,they,PRON,11,generate,AUTHORSHIP,SUBJECT,AGENT,Audiovisual,4
creativity_0119,walkthrough,6,15,11,obj,idea,ideas,NOUN,11,generate,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,walkthrough,8,4,7,nsubj,i,I,PRON,7,reach,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,walkthrough,8,11,13,nsubj,i,I,PRON,13,ask,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,walkthrough,8,41,39,obj,sentence,sentence,NOUN,39,write,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,walkthrough,8,46,44,obj,syllable,syllables,NOUN,44,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,project_example,1,2,4,nsubj,i,I,PRON,4,use,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,project_example,1,5,4,obj,it,it,PRON,4,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,project_example,1,7,4,xcomp,write,write,VERB,4,use,AI_USE,XCOMP,OTHER,Audiovisual,4
creativity_0119,project_example,1,12,7,obj,content,content,NOUN,7,write,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,project_example,2,9,12,nsubj,i,I,PRON,12,help,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,project_example,2,13,12,xcomp,think,think,VERB,12,help,AI_USE,XCOMP,OTHER,Audiovisual,4
creativity_0119,project_example,2,18,13,ccomp,hurt,hurting,VERB,13,think,IDEATION,CCOMP,OTHER,Audiovisual,4
creativity_0119,dynamic,2,9,13,nsubj,i,I,PRON,13,think,IDEATION,SUBJECT,AGENT,Audiovisual,4
creativity_0119,changed_aspects,2,6,5,obj,model,Models,NOUN,5,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,concerns,1,10,11,nsubj,i,I,PRON,11,think,IDEATION,SUBJECT,AGENT,Audiovisual,4
creativity_0119,concerns,1,13,11,ccomp,have,has,VERB,11,think,IDEATION,CCOMP,OTHER,Audiovisual,4
creativity_0119,concerns,3,23,24,nsubj,we,we,PRON,24,use,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,concerns,4,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Audiovisual,4
creativity_0119,concerns,4,14,2,ccomp,muscle,muscles,NOUN,2,think,IDEATION,CCOMP,OTHER,Audiovisual,4
creativity_0119,concerns,4,19,18,obj,they,them,PRON,18,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,concerns,7,6,7,nsubj,i,I,PRON,7,use,AI_USE,SUBJECT,AGENT,Audiovisual,4
creativity_0119,concerns,7,11,7,obj,loop,loops,NOUN,7,use,AI_USE,OBJECT,PATIENT,Audiovisual,4
creativity_0119,concerns,7,48,51,nsubj,i,I,PRON,51,write,AUTHORSHIP,SUBJECT,AGENT,Audiovisual,4
creativity_0119,concerns,7,53,51,obj,song,songs,NOUN,51,write,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,future,1,3,6,nsubj,i,I,PRON,6,think,IDEATION,SUBJECT,AGENT,Audiovisual,4
creativity_0119,future,1,10,6,ccomp,difficult,difficult,ADJ,6,think,IDEATION,CCOMP,OTHER,Audiovisual,4
creativity_0119,future,1,30,29,obj,something,something,PRON,29,create,AUTHORSHIP,OBJECT,PATIENT,Audiovisual,4
creativity_0119,future,2,4,1,obj,power,power,NOUN,1,imagine,IDEATION,OBJECT,PATIENT,Audiovisual,4
creativity_0119,future,4,20,21,nsubj,i,I,PRON,21,think,IDEATION,SUBJECT,AGENT,Audiovisual,4
creativity_0119,future,4,25,21,ccomp,get,get,VERB,21,think,IDEATION,CCOMP,OTHER,Audiovisual,4
creativity_0119,future,5,5,6,nsubj,i,i,PRON,6,think,IDEATION,SUBJECT,AGENT,Audiovisual,4
creativity_0119,future,5,9,6,ccomp,worse,worsen,VERB,6,think,IDEATION,CCOMP,OTHER,Audiovisual,4
creativity_0119,extra_comments,3,4,3,obj,it,it,PRON,3,keep,CONTROL,OBJECT,PATIENT,Audiovisual,4
creativity_0120,intro,1,2,4,nsubj,question,questions,NOUN,4,let,CONTROL,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,intro,1,5,4,obj,we,'s,PRON,4,let,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,intro,1,6,4,xcomp,go,go,VERB,4,let,CONTROL,XCOMP,OTHER,"Art, design, crafts",1
creativity_0120,walkthrough,1,1,2,nsubj,i,I,PRON,2,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,walkthrough,1,3,2,obj,ai,AI,NOUN,2,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,walkthrough,1,5,2,xcomp,run,run,VERB,2,use,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0120,walkthrough,2,13,12,obj,it,it,PRON,12,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,project_example,1,7,8,nsubj,i,I,PRON,8,use,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,project_example,1,9,8,obj,ai,AI,PROPN,8,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,project_example,2,7,6,xcomp,handsfree,handsfree,ADJ,6,use,AI_USE,XCOMP,OTHER,"Art, design, crafts",1
creativity_0120,project_example,3,15,16,nsubj,i,I,PRON,16,ask,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,dynamic,3,17,18,nsubj,it,it,PRON,18,help,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,changed_aspects,1,3,4,nsubj,i,I,PRON,4,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,changed_aspects,1,9,4,ccomp,smooth,smoother,ADJ,4,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0120,changed_aspects,4,1,7,csubj,have,Having,VERB,7,help,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,changed_aspects,4,9,7,obj,confidence,confidence,NOUN,7,help,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,changed_aspects,5,15,16,nsubj,that,that,PRON,16,build,AUTHORSHIP,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,changed_aspects,5,18,16,obj,confidence,confidence,NOUN,16,build,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,changed_aspects,5,21,16,xcomp,feel,feel,VERB,16,build,AUTHORSHIP,XCOMP,OTHER,"Art, design, crafts",1
creativity_0120,concerns,2,8,7,obj,it,it,PRON,7,use,AI_USE,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,concerns,2,21,19,obj,math,maths,NOUN,19,check,CONTROL,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,future,1,6,10,nsubj,i,I,PRON,10,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,future,1,14,10,ccomp,helpful,helpful,ADJ,10,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0120,future,2,28,31,nsubj,ai,AI,NOUN,31,help,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,future,3,23,25,nsubj,it,it,PRON,25,help,AI_USE,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,future,4,23,20,obj,pattern,pattern,NOUN,20,create,AUTHORSHIP,OBJECT,PATIENT,"Art, design, crafts",1
creativity_0120,extra_comments,1,3,4,nsubj,i,I,PRON,4,think,IDEATION,SUBJECT,AGENT,"Art, design, crafts",1
creativity_0120,extra_comments,1,7,4,ccomp,all,all,DET,4,think,IDEATION,CCOMP,OTHER,"Art, design, crafts",1
creativity_0121,intro,2,1,2,nsubj,i,I,PRON,2,think,IDEATION,SUBJECT,AGENT,Fiction writing,0
creativity_0121,intro,2,5,2,ccomp,ready,ready,ADJ,2,think,IDEATION,CCOMP,OTHER,Fiction writing,0
creativity_0121,basic_job_description,2,1,2,nsubj,i,I,PRON,2,write,AUTHORSHIP,SUBJECT,AGENT,Fiction writing,0
