transcript_id,role,section,lemma,upos,count
creativity_0115,user,project_example,impressed,ADJ,1
creativity_0115,user,project_example,in,ADP,2
creativity_0115,user,project_example,inappropriate,ADJ,1
creativity_0115,user,project_example,inspiration,NOUN,1
creativity_0115,user,project_example,instead,ADV,1
creativity_0115,user,project_example,intricate,ADJ,1
creativity_0115,user,project_example,it,PRON,3
creativity_0115,user,project_example,iterate,VERB,1
creativity_0115,user,project_example,just,ADV,2
creativity_0115,user,project_example,level,NOUN,1
creativity_0115,user,project_example,like,ADP,2
creativity_0115,user,project_example,little,ADJ,2
creativity_0115,user,project_example,look,VERB,5
creativity_0115,user,project_example,make,VERB,1
creativity_0115,user,project_example,might,AUX,1
creativity_0115,user,project_example,moment,NOUN,1
creativity_0115,user,project_example,more,ADJ,1
creativity_0115,user,project_example,more,ADV,1
creativity_0115,user,project_example,my,PRON,2
creativity_0115,user,project_example,no,DET,2
creativity_0115,user,project_example,not,PART,2
creativity_0115,user,project_example,note,NOUN,1
creativity_0115,user,project_example,of,ADP,2
creativity_0115,user,project_example,of,SCONJ,1
creativity_0115,user,project_example,on,ADP,5
creativity_0115,user,project_example,once,SCONJ,1
creativity_0115,user,project_example,or,CCONJ,1
creativity_0115,user,project_example,out,ADP,1
creativity_0115,user,project_example,pattern,NOUN,1
creativity_0115,user,project_example,picture,NOUN,2
creativity_0115,user,project_example,plastic,NOUN,2
creativity_0115,user,project_example,plush,NOUN,4
creativity_0115,user,project_example,polished,VERB,1
creativity_0115,user,project_example,probably,ADV,1
creativity_0115,user,project_example,punch,NOUN,1
creativity_0115,user,project_example,puppet,NOUN,1
creativity_0115,user,project_example,put,VERB,2
creativity_0115,user,project_example,response,NOUN,1
creativity_0115,user,project_example,sew,VERB,1
creativity_0115,user,project_example,share,VERB,1
creativity_0115,user,project_example,should,AUX,1
creativity_0115,user,project_example,sock,NOUN,1
creativity_0115,user,project_example,soft,ADJ,1
creativity_0115,user,project_example,some,DET,1
creativity_0115,user,project_example,stuff,VERB,2
creativity_0115,user,project_example,surprise,VERB,1
creativity_0115,user,project_example,ten,NUM,1
creativity_0115,user,project_example,text,NOUN,2
creativity_0115,user,project_example,that,DET,2
creativity_0115,user,project_example,that,SCONJ,1
creativity_0115,user,project_example,the,DET,9
creativity_0115,user,project_example,then,ADV,2
creativity_0115,user,project_example,they,PRON,3
creativity_0115,user,project_example,think,VERB,1
creativity_0115,user,project_example,through,ADP,1
creativity_0115,user,project_example,time,NOUN,1
creativity_0115,user,project_example,to,PART,4
creativity_0115,user,project_example,top,NOUN,1
creativity_0115,user,project_example,type,NOUN,1
creativity_0115,user,project_example,up,ADP,1
creativity_0115,user,project_example,very,ADV,1
creativity_0115,user,project_example,wait,VERB,1
creativity_0115,user,project_example,what,DET,1
creativity_0115,user,project_example,what,PRON,2
creativity_0115,user,project_example,which,PRON,1
creativity_0115,user,project_example,wip,NOUN,1
creativity_0115,user,project_example,work,NOUN,1
creativity_0115,user,project_example,would,AUX,3
creativity_0115,user,project_example,year,NOUN,1
creativity_0115,user,project_example,yes,INTJ,1
creativity_0115,user,project_example,you,PRON,2
creativity_0115,user,walkthrough,",",PUNCT,5
creativity_0115,user,walkthrough,-,PUNCT,2
creativity_0115,user,walkthrough,.,PUNCT,4
creativity_0115,user,walkthrough,/,SYM,1
creativity_0115,user,walkthrough,AI,NOUN,3
creativity_0115,user,walkthrough,I,PRON,10
creativity_0115,user,walkthrough,a,DET,6
creativity_0115,user,walkthrough,ability,NOUN,1
creativity_0115,user,walkthrough,about,ADP,2
creativity_0115,user,walkthrough,after,ADP,1
creativity_0115,user,walkthrough,after,SCONJ,1
creativity_0115,user,walkthrough,and,CCONJ,4
creativity_0115,user,walkthrough,ask,VERB,1
creativity_0115,user,walkthrough,be,AUX,4
creativity_0115,user,walkthrough,but,CCONJ,1
creativity_0115,user,walkthrough,chat,NOUN,2
creativity_0115,user,walkthrough,chatter,NOUN,1
creativity_0115,user,walkthrough,combine,VERB,1
creativity_0115,user,walkthrough,conversation,NOUN,1
creativity_0115,user,walkthrough,decal,NOUN,1
creativity_0115,user,walkthrough,deep,ADJ,1
creativity_0115,user,walkthrough,determine,VERB,1
creativity_0115,user,walkthrough,do,VERB,3
creativity_0115,user,walkthrough,example,NOUN,1
creativity_0115,user,walkthrough,find,VERB,1
creativity_0115,user,walkthrough,fit,NOUN,1
creativity_0115,user,walkthrough,fit,VERB,1
creativity_0115,user,walkthrough,for,ADP,2
creativity_0115,user,walkthrough,good,ADJ,2
creativity_0115,user,walkthrough,have,AUX,2
creativity_0115,user,walkthrough,have,VERB,3
creativity_0115,user,walkthrough,hear,VERB,2
creativity_0115,user,walkthrough,if,SCONJ,1
creativity_0115,user,walkthrough,implement,VERB,1
creativity_0115,user,walkthrough,important,ADJ,1
creativity_0115,user,walkthrough,in,ADP,2
creativity_0115,user,walkthrough,ink,NOUN,1
creativity_0115,user,walkthrough,it,PRON,7
creativity_0115,user,walkthrough,knowledge,NOUN,1
creativity_0115,user,walkthrough,lately,ADV,1
creativity_0115,user,walkthrough,level,NOUN,1
creativity_0115,user,walkthrough,like,ADP,1
creativity_0115,user,walkthrough,maybe,ADV,1
creativity_0115,user,walkthrough,mention,VERB,1
creativity_0115,user,walkthrough,mighh,AUX,1
creativity_0115,user,walkthrough,my,PRON,3
creativity_0115,user,walkthrough,never,ADV,1
creativity_0115,user,walkthrough,new,ADJ,1
creativity_0115,user,walkthrough,not,PART,1
creativity_0115,user,walkthrough,now,ADV,1
creativity_0115,user,walkthrough,on,ADP,3
creativity_0115,user,walkthrough,one,NUM,1
creativity_0115,user,walkthrough,other,ADJ,1
creativity_0115,user,walkthrough,out,ADP,1
creativity_0115,user,walkthrough,out,ADV,1
creativity_0115,user,walkthrough,overlook,VERB,1
creativity_0115,user,walkthrough,own,ADJ,1
creativity_0115,user,walkthrough,passing,NOUN,1
creativity_0115,user,walkthrough,pitfall,NOUN,1
creativity_0115,user,walkthrough,potential,ADJ,2
creativity_0115,user,walkthrough,practical,ADJ,1
creativity_0115,user,walkthrough,printer,NOUN,1
creativity_0115,user,walkthrough,probably,ADV,1
creativity_0115,user,walkthrough,project,NOUN,1
creativity_0115,user,walkthrough,recon,NOUN,1
creativity_0115,user,walkthrough,research,NOUN,1
creativity_0115,user,walkthrough,restoration,NOUN,1
creativity_0115,user,walkthrough,ruin,VERB,1
creativity_0115,user,walkthrough,running,NOUN,1
creativity_0115,user,walkthrough,see,VERB,2
creativity_0115,user,walkthrough,seem,VERB,1
creativity_0115,user,walkthrough,set,NOUN,1
creativity_0115,user,walkthrough,skill,NOUN,1
creativity_0115,user,walkthrough,some,DET,2
creativity_0115,user,walkthrough,someone,PRON,1
creativity_0115,user,walkthrough,something,PRON,1
creativity_0115,user,walkthrough,surface,NOUN,1
creativity_0115,user,walkthrough,technique,NOUN,1
creativity_0115,user,walkthrough,than,SCONJ,1
creativity_0115,user,walkthrough,that,PRON,1
creativity_0115,user,walkthrough,that,SCONJ,1
creativity_0115,user,walkthrough,the,DET,2
creativity_0115,user,walkthrough,there,ADV,1
creativity_0115,user,walkthrough,think,VERB,1
creativity_0115,user,walkthrough,time,NOUN,1
creativity_0115,user,walkthrough,to,PART,4
creativity_0115,user,walkthrough,tool,NOUN,1
creativity_0115,user,walkthrough,try,VERB,1
creativity_0115,user,walkthrough,use,VERB,1
creativity_0115,user,walkthrough,via,ADP,1
creativity_0115,user,walkthrough,viable,ADJ,1
creativity_0115,user,walkthrough,waterslide,NOUN,1
creativity_0115,user,walkthrough,what,DET,1
creativity_0115,user,walkthrough,will,AUX,2
creativity_0115,user,walkthrough,with,ADP,6
creativity_0115,user,walkthrough,work,NOUN,1
creativity_0115,user,walkthrough,would,AUX,1
creativity_0116,user,basic_job_description,(,PUNCT,1
creativity_0116,user,basic_job_description,),PUNCT,1
creativity_0116,user,basic_job_description,",",PUNCT,3
creativity_0116,user,basic_job_description,.,PUNCT,4
creativity_0116,user,basic_job_description,5,NUM,1
creativity_0116,user,basic_job_description,I,PRON,4
creativity_0116,user,basic_job_description,a,DET,6
creativity_0116,user,basic_job_description,accord,VERB,1
creativity_0116,user,basic_job_description,actor,NOUN,1
creativity_0116,user,basic_job_description,already,ADV,1
creativity_0116,user,basic_job_description,and,CCONJ,4
creativity_0116,user,basic_job_description,as,ADP,1
creativity_0116,user,basic_job_description,as,ADV,1
creativity_0116,user,basic_job_description,assume,VERB,1
creativity_0116,user,basic_job_description,audition,VERB,1
creativity_0116,user,basic_job_description,be,AUX,5
creativity_0116,user,basic_job_description,be,VERB,1
creativity_0116,user,basic_job_description,before,ADP,1
creativity_0116,user,basic_job_description,can,AUX,1
creativity_0116,user,basic_job_description,cast,VERB,1
creativity_0116,user,basic_job_description,character,NOUN,1
creativity_0116,user,basic_job_description,commercial,ADJ,1
creativity_0116,user,basic_job_description,delivery,NOUN,1
creativity_0116,user,basic_job_description,depend,VERB,2
creativity_0116,user,basic_job_description,direct,VERB,1
creativity_0116,user,basic_job_description,do,VERB,1
creativity_0116,user,basic_job_description,editing,NOUN,1
creativity_0116,user,basic_job_description,engineer,NOUN,1
creativity_0116,user,basic_job_description,few,ADJ,1
creativity_0116,user,basic_job_description,final,ADJ,1
creativity_0116,user,basic_job_description,from,ADP,1
creativity_0116,user,basic_job_description,get,VERB,1
creativity_0116,user,basic_job_description,have,AUX,2
creativity_0116,user,basic_job_description,hour,NOUN,1
creativity_0116,user,basic_job_description,how,ADV,1
creativity_0116,user,basic_job_description,if,SCONJ,1
creativity_0116,user,basic_job_description,involve,VERB,1
creativity_0116,user,basic_job_description,it,PRON,2
creativity_0116,user,basic_job_description,length,NOUN,1
creativity_0116,user,basic_job_description,light,NOUN,1
creativity_0116,user,basic_job_description,line,NOUN,1
creativity_0116,user,basic_job_description,long,ADV,1
creativity_0116,user,basic_job_description,minute,NOUN,1
creativity_0116,user,basic_job_description,my,PRON,1
creativity_0116,user,basic_job_description,narration,NOUN,1
creativity_0116,user,basic_job_description,of,ADP,1
creativity_0116,user,basic_job_description,on,ADP,1
creativity_0116,user,basic_job_description,on,SCONJ,1
creativity_0116,user,basic_job_description,or,CCONJ,1
creativity_0116,user,basic_job_description,process,NOUN,1
creativity_0116,user,basic_job_description,professional,ADJ,1
creativity_0116,user,basic_job_description,project,NOUN,1
creativity_0116,user,basic_job_description,range,VERB,1
creativity_0116,user,basic_job_description,record,VERB,2
creativity_0116,user,basic_job_description,script,NOUN,3
creativity_0116,user,basic_job_description,short,ADJ,1
creativity_0116,user,basic_job_description,some,DET,1
creativity_0116,user,basic_job_description,specification,NOUN,1
creativity_0116,user,basic_job_description,that,SCONJ,1
creativity_0116,user,basic_job_description,the,DET,4
creativity_0116,user,basic_job_description,then,ADV,1
creativity_0116,user,basic_job_description,there,PRON,1
creativity_0116,user,basic_job_description,to,ADP,2
creativity_0116,user,basic_job_description,typical,ADJ,1
creativity_0116,user,basic_job_description,voice,NOUN,1
creativity_0116,user,basic_job_description,whether,SCONJ,1
creativity_0116,user,basic_job_description,will,AUX,1
creativity_0116,user,changed_aspects,",",PUNCT,1
creativity_0116,user,changed_aspects,.,PUNCT,4
creativity_0116,user,changed_aspects,AI,NOUN,1
creativity_0116,user,changed_aspects,AI,PROPN,1
creativity_0116,user,changed_aspects,Google,PROPN,1
creativity_0116,user,changed_aspects,I,PRON,2
creativity_0116,user,changed_aspects,YouTube,PROPN,1
creativity_0116,user,changed_aspects,a,DET,1
creativity_0116,user,changed_aspects,actual,ADJ,1
creativity_0116,user,changed_aspects,after,ADP,1
creativity_0116,user,changed_aspects,amount,NOUN,1
creativity_0116,user,changed_aspects,and,CCONJ,1
creativity_0116,user,changed_aspects,aspect,NOUN,1
creativity_0116,user,changed_aspects,be,AUX,2
creativity_0116,user,changed_aspects,before,ADP,1
creativity_0116,user,changed_aspects,bit,NOUN,1
creativity_0116,user,changed_aspects,but,CCONJ,1
creativity_0116,user,changed_aspects,can,AUX,1
creativity_0116,user,changed_aspects,clip,NOUN,1
creativity_0116,user,changed_aspects,comb,VERB,1
creativity_0116,user,changed_aspects,convenience,NOUN,1
creativity_0116,user,changed_aspects,creative,ADJ,1
creativity_0116,user,changed_aspects,do,VERB,2
creativity_0116,user,changed_aspects,during,ADP,2
creativity_0116,user,changed_aspects,editing,NOUN,1
creativity_0116,user,changed_aspects,effect,NOUN,1
creativity_0116,user,changed_aspects,example,NOUN,1
creativity_0116,user,changed_aspects,fair,ADJ,1
creativity_0116,user,changed_aspects,find,VERB,2
creativity_0116,user,changed_aspects,for,ADP,1
creativity_0116,user,changed_aspects,for,SCONJ,1
creativity_0116,user,changed_aspects,great,ADJ,2
creativity_0116,user,changed_aspects,have,AUX,4
creativity_0116,user,changed_aspects,have,VERB,1
creativity_0116,user,changed_aspects,help,NOUN,1
creativity_0116,user,changed_aspects,help,VERB,1
creativity_0116,user,changed_aspects,job,NOUN,1
creativity_0116,user,changed_aspects,little,ADJ,1
creativity_0116,user,changed_aspects,may,AUX,1
creativity_0116,user,changed_aspects,my,PRON,1
creativity_0116,user,changed_aspects,need,VERB,1
creativity_0116,user,changed_aspects,no,DET,1
creativity_0116,user,changed_aspects,of,ADP,3
creativity_0116,user,changed_aspects,or,CCONJ,1
creativity_0116,user,changed_aspects,recording,NOUN,1
creativity_0116,user,changed_aspects,search,NOUN,1
creativity_0116,user,changed_aspects,take,VERB,2
creativity_0116,user,changed_aspects,that,PRON,1
creativity_0116,user,changed_aspects,the,DET,5
creativity_0116,user,changed_aspects,through,ADP,1
creativity_0116,user,changed_aspects,time,NOUN,2
creativity_0116,user,changed_aspects,to,ADP,1
creativity_0116,user,changed_aspects,to,PART,3
creativity_0116,user,changed_aspects,too,ADV,1
creativity_0116,user,changed_aspects,where,ADV,2
creativity_0116,user,changed_aspects,work,NOUN,1
creativity_0116,user,changed_aspects,would,AUX,1
creativity_0116,user,concerns,'s,PART,2
creativity_0116,user,concerns,(,PUNCT,1
creativity_0116,user,concerns,),PUNCT,1
creativity_0116,user,concerns,",",PUNCT,6
creativity_0116,user,concerns,-,PUNCT,1
creativity_0116,user,concerns,.,PUNCT,4
creativity_0116,user,concerns,/,SYM,1
creativity_0116,user,concerns,AI,NOUN,1
creativity_0116,user,concerns,AI,PROPN,2
creativity_0116,user,concerns,I,PRON,3
creativity_0116,user,concerns,a,DET,5
creativity_0116,user,concerns,about,ADP,1
creativity_0116,user,concerns,acting,NOUN,3
creativity_0116,user,concerns,actor,NOUN,1
creativity_0116,user,concerns,actual,ADJ,2
creativity_0116,user,concerns,also,ADV,1
creativity_0116,user,concerns,and,CCONJ,1
creativity_0116,user,concerns,as,ADP,1
creativity_0116,user,concerns,be,AUX,1
creativity_0116,user,concerns,be,VERB,1
creativity_0116,user,concerns,because,SCONJ,1
creativity_0116,user,concerns,budget,NOUN,1
creativity_0116,user,concerns,business,NOUN,2
creativity_0116,user,concerns,can,AUX,1
creativity_0116,user,concerns,certain,ADJ,1
creativity_0116,user,concerns,choose,VERB,1
creativity_0116,user,concerns,concern,NOUN,1
creativity_0116,user,concerns,content,NOUN,1
creativity_0116,user,concerns,definitely,ADV,1
creativity_0116,user,concerns,die,VERB,1
creativity_0116,user,concerns,do,AUX,1
creativity_0116,user,concerns,due,ADJ,1
creativity_0116,user,concerns,essentially,ADV,1
creativity_0116,user,concerns,explainer,NOUN,1
creativity_0116,user,concerns,fear,VERB,1
creativity_0116,user,concerns,for,ADP,3
creativity_0116,user,concerns,go,VERB,1
creativity_0116,user,concerns,have,AUX,1
creativity_0116,user,concerns,have,VERB,1
creativity_0116,user,concerns,how,ADV,1
creativity_0116,user,concerns,human,NOUN,2
creativity_0116,user,concerns,in,ADP,1
creativity_0116,user,concerns,indeed,ADV,1
creativity_0116,user,concerns,indie,ADJ,1
creativity_0116,user,concerns,industrial,ADJ,1
creativity_0116,user,concerns,industry,NOUN,1
creativity_0116,user,concerns,instead,ADV,1
creativity_0116,user,concerns,lead,VERB,1
creativity_0116,user,concerns,lessen,VERB,1
creativity_0116,user,concerns,lot,NOUN,1
creativity_0116,user,concerns,low,ADJ,1
creativity_0116,user,concerns,major,ADJ,1
creativity_0116,user,concerns,many,ADJ,1
creativity_0116,user,concerns,need,VERB,1
creativity_0116,user,concerns,of,ADP,4
creativity_0116,user,concerns,often,ADV,1
creativity_0116,user,concerns,on,ADP,1
creativity_0116,user,concerns,only,ADV,1
creativity_0116,user,concerns,opportunity,NOUN,1
creativity_0116,user,concerns,or,CCONJ,1
creativity_0116,user,concerns,over,ADP,1
creativity_0116,user,concerns,pleasant,ADJ,1
creativity_0116,user,concerns,presence,NOUN,1
creativity_0116,user,concerns,production,NOUN,1
creativity_0116,user,concerns,quality,NOUN,1
creativity_0116,user,concerns,rise,NOUN,2
creativity_0116,user,concerns,rise,VERB,1
creativity_0116,user,concerns,sector,NOUN,1
creativity_0116,user,concerns,see,VERB,1
creativity_0116,user,concerns,similar,ADJ,1
creativity_0116,user,concerns,sound,NOUN,1
creativity_0116,user,concerns,sound,VERB,1
creativity_0116,user,concerns,such,ADJ,1
creativity_0116,user,concerns,synthesize,VERB,1
creativity_0116,user,concerns,temptation,NOUN,1
creativity_0116,user,concerns,that,DET,1
creativity_0116,user,concerns,that,PRON,2
creativity_0116,user,concerns,that,SCONJ,1
creativity_0116,user,concerns,the,DET,4
creativity_0116,user,concerns,their,PRON,1
creativity_0116,user,concerns,there,PRON,1
creativity_0116,user,concerns,this,PRON,1
creativity_0116,user,concerns,to,ADP,2
creativity_0116,user,concerns,to,PART,2
creativity_0116,user,concerns,training,NOUN,1
creativity_0116,user,concerns,very,ADV,1
creativity_0116,user,concerns,video,NOUN,1
creativity_0116,user,concerns,voice,NOUN,7
creativity_0116,user,concerns,while,SCONJ,1
creativity_0116,user,concerns,will,AUX,2
creativity_0116,user,concerns,with,ADP,1
creativity_0116,user,dynamic,%,SYM,1
creativity_0116,user,dynamic,",",PUNCT,4
creativity_0116,user,dynamic,.,PUNCT,4
creativity_0116,user,dynamic,100,NUM,1
creativity_0116,user,dynamic,AI,NOUN,3
creativity_0116,user,dynamic,I,PRON,9
creativity_0116,user,dynamic,a,DET,1
creativity_0116,user,dynamic,always,ADV,1
creativity_0116,user,dynamic,and,CCONJ,4
creativity_0116,user,dynamic,any,DET,1
creativity_0116,user,dynamic,artifact,NOUN,1
creativity_0116,user,dynamic,audio,NOUN,1
creativity_0116,user,dynamic,bad,ADJ,1
creativity_0116,user,dynamic,be,AUX,5
creativity_0116,user,dynamic,before,SCONJ,1
creativity_0116,user,dynamic,brainstorm,VERB,1
creativity_0116,user,dynamic,breath,NOUN,1
creativity_0116,user,dynamic,by,ADP,1
creativity_0116,user,dynamic,can,AUX,2
creativity_0116,user,dynamic,clarify,VERB,1
creativity_0116,user,dynamic,clean,VERB,1
creativity_0116,user,dynamic,creative,ADJ,2
creativity_0116,user,dynamic,decision,NOUN,1
creativity_0116,user,dynamic,do,VERB,1
creativity_0116,user,dynamic,drive,VERB,1
creativity_0116,user,dynamic,during,ADP,2
creativity_0116,user,dynamic,easily,ADV,1
creativity_0116,user,dynamic,editing,NOUN,1
creativity_0116,user,dynamic,essentially,ADV,1
creativity_0116,user,dynamic,even,ADV,1
creativity_0116,user,dynamic,feel,VERB,2
creativity_0116,user,dynamic,final,ADJ,1
creativity_0116,user,dynamic,fit,NOUN,1
creativity_0116,user,dynamic,give,VERB,2
creativity_0116,user,dynamic,have,VERB,1
creativity_0116,user,dynamic,help,VERB,1
creativity_0116,user,dynamic,hone,VERB,1
creativity_0116,user,dynamic,ignore,VERB,1
creativity_0116,user,dynamic,in,ADP,2
creativity_0116,user,dynamic,it,PRON,1
creativity_0116,user,dynamic,jump,NOUN,1
creativity_0116,user,dynamic,leg,NOUN,1
creativity_0116,user,dynamic,let,VERB,1
creativity_0116,user,dynamic,little,ADJ,1
creativity_0116,user,dynamic,make,VERB,1
creativity_0116,user,dynamic,might,AUX,1
creativity_0116,user,dynamic,natural,ADJ,1
creativity_0116,user,dynamic,never,ADV,1
creativity_0116,user,dynamic,of,ADP,1
creativity_0116,user,dynamic,on,ADP,1
creativity_0116,user,dynamic,one,NOUN,1
creativity_0116,user,dynamic,out,ADP,1
creativity_0116,user,dynamic,process,NOUN,2
creativity_0116,user,dynamic,product,NOUN,1
creativity_0116,user,dynamic,purely,ADV,1
creativity_0116,user,dynamic,simply,ADV,1
creativity_0116,user,dynamic,something,PRON,1
creativity_0116,user,dynamic,sound,VERB,1
creativity_0116,user,dynamic,start,NOUN,1
creativity_0116,user,dynamic,step,VERB,1
creativity_0116,user,dynamic,suggestion,NOUN,1
creativity_0116,user,dynamic,sure,ADJ,1
creativity_0116,user,dynamic,that,PRON,3
creativity_0116,user,dynamic,the,DET,8
creativity_0116,user,dynamic,to,ADP,1
creativity_0116,user,dynamic,ultimately,ADV,1
creativity_0116,user,dynamic,up,ADP,1
creativity_0116,user,dynamic,way,NOUN,1
creativity_0116,user,dynamic,when,ADV,1
creativity_0116,user,dynamic,while,SCONJ,1
creativity_0116,user,dynamic,will,AUX,1
creativity_0116,user,extra_comments,",",PUNCT,1
creativity_0116,user,extra_comments,.,PUNCT,1
creativity_0116,user,extra_comments,I,PRON,2
creativity_0116,user,extra_comments,add,VERB,1
creativity_0116,user,extra_comments,already,ADV,1
creativity_0116,user,extra_comments,have,AUX,1
creativity_0116,user,extra_comments,have,VERB,1
creativity_0116,user,extra_comments,no,INTJ,1
creativity_0116,user,extra_comments,nothing,PRON,1
creativity_0116,user,extra_comments,say,VERB,1
creativity_0116,user,extra_comments,to,ADP,1
creativity_0116,user,extra_comments,to,PART,1
creativity_0116,user,extra_comments,what,PRON,1
creativity_0116,user,future,",",PUNCT,6
creativity_0116,user,future,.,PUNCT,4
creativity_0116,user,future,AI,NOUN,2
creativity_0116,user,future,AI,PROPN,2
creativity_0116,user,future,I,PRON,5
creativity_0116,user,future,acting,NOUN,3
creativity_0116,user,future,actual,ADJ,1
creativity_0116,user,future,advance,VERB,1
creativity_0116,user,future,also,ADV,1
creativity_0116,user,future,and,CCONJ,2
creativity_0116,user,future,aspect,NOUN,2
creativity_0116,user,future,authentic,ADJ,1
creativity_0116,user,future,bad,ADJ,1
creativity_0116,user,future,be,AUX,3
creativity_0116,user,future,believe,VERB,1
creativity_0116,user,future,but,CCONJ,3
creativity_0116,user,future,can,AUX,2
creativity_0116,user,future,certain,ADJ,1
creativity_0116,user,future,concept,NOUN,1
creativity_0116,user,future,developer,NOUN,1
creativity_0116,user,future,do,AUX,2
creativity_0116,user,future,emotion,NOUN,1
creativity_0116,user,future,end,NOUN,1
creativity_0116,user,future,ever,ADV,1
creativity_0116,user,future,expand,VERB,2
creativity_0116,user,future,experience,NOUN,1
creativity_0116,user,future,fairly,ADV,1
creativity_0116,user,future,for,ADP,3
creativity_0116,user,future,future,NOUN,1
creativity_0116,user,future,good,ADJ,1
creativity_0116,user,future,help,NOUN,1
creativity_0116,user,future,hope,VERB,1
creativity_0116,user,future,hopefully,ADV,1
creativity_0116,user,future,human,ADJ,1
creativity_0116,user,future,human,NOUN,1
creativity_0116,user,future,ideally,ADV,1
creativity_0116,user,future,ideation,NOUN,1
creativity_0116,user,future,in,ADP,4
creativity_0116,user,future,in,SCONJ,1
creativity_0116,user,future,it,PRON,1
creativity_0116,user,future,leave,VERB,1
creativity_0116,user,future,make,VERB,1
creativity_0116,user,future,mimick,VERB,1
creativity_0116,user,future,more,ADV,2
creativity_0116,user,future,nothing,PRON,1
creativity_0116,user,future,of,ADP,3
creativity_0116,user,future,or,CCONJ,1
creativity_0116,user,future,person,NOUN,1
creativity_0116,user,future,proof,NOUN,1
creativity_0116,user,future,replace,VERB,1
creativity_0116,user,future,see,VERB,1
creativity_0116,user,future,sound,VERB,1
creativity_0116,user,future,supplemental,ADJ,1
creativity_0116,user,future,sure,ADJ,1
creativity_0116,user,future,technical,ADJ,1
creativity_0116,user,future,that,SCONJ,4
creativity_0116,user,future,the,DET,5
creativity_0116,user,future,they,PRON,1
creativity_0116,user,future,to,ADP,1
creativity_0116,user,future,to,PART,1
creativity_0116,user,future,try,VERB,1
creativity_0116,user,future,ultimately,ADV,1
creativity_0116,user,future,use,VERB,1
creativity_0116,user,future,voice,NOUN,4
creativity_0116,user,future,will,AUX,3
creativity_0116,user,future,with,ADP,1
creativity_0116,user,future,would,AUX,1
creativity_0116,user,intro,.,PUNCT,2
creativity_0116,user,intro,good,ADJ,1
creativity_0116,user,intro,no,DET,1
creativity_0116,user,intro,question,NOUN,1
creativity_0116,user,intro,sound,VERB,1
creativity_0116,user,project_example,(,PUNCT,1
creativity_0116,user,project_example,),PUNCT,1
creativity_0116,user,project_example,",",PUNCT,8
creativity_0116,user,project_example,.,PUNCT,6
creativity_0116,user,project_example,AI,NOUN,2
creativity_0116,user,project_example,AI,PROPN,4
creativity_0116,user,project_example,I,PRON,4
creativity_0116,user,project_example,TV,NOUN,1
creativity_0116,user,project_example,a,DET,7
creativity_0116,user,project_example,able,ADJ,1
creativity_0116,user,project_example,acting,NOUN,1
creativity_0116,user,project_example,actor,NOUN,1
creativity_0116,user,project_example,after,ADP,1
creativity_0116,user,project_example,again,ADV,1
creativity_0116,user,project_example,along,ADP,1
creativity_0116,user,project_example,and,CCONJ,2
creativity_0116,user,project_example,any,DET,1
creativity_0116,user,project_example,as,ADP,1
creativity_0116,user,project_example,as,SCONJ,1
creativity_0116,user,project_example,aside,ADV,1
creativity_0116,user,project_example,assistant,NOUN,1
creativity_0116,user,project_example,audition,NOUN,2
creativity_0116,user,project_example,be,AUX,8
creativity_0116,user,project_example,be,VERB,1
creativity_0116,user,project_example,but,CCONJ,2
creativity_0116,user,project_example,character,NOUN,1
creativity_0116,user,project_example,client,NOUN,1
creativity_0116,user,project_example,decision,NOUN,1
creativity_0116,user,project_example,direction,NOUN,1
creativity_0116,user,project_example,do,VERB,1
creativity_0116,user,project_example,during,ADP,2
creativity_0116,user,project_example,editing,NOUN,1
creativity_0116,user,project_example,engine,NOUN,1
creativity_0116,user,project_example,example,NOUN,2
creativity_0116,user,project_example,feel,VERB,1
creativity_0116,user,project_example,for,ADP,3
creativity_0116,user,project_example,friendly,ADJ,1
creativity_0116,user,project_example,from,ADP,1
creativity_0116,user,project_example,good,ADJ,1
creativity_0116,user,project_example,have,AUX,1
creativity_0116,user,project_example,have,VERB,1
creativity_0116,user,project_example,help,VERB,1
creativity_0116,user,project_example,highlight,VERB,1
creativity_0116,user,project_example,important,ADJ,1
creativity_0116,user,project_example,in,ADP,1
creativity_0116,user,project_example,initial,ADJ,1
creativity_0116,user,project_example,integrity,NOUN,1
creativity_0116,user,project_example,into,ADP,1
creativity_0116,user,project_example,it,PRON,3
creativity_0116,user,project_example,just,ADV,1
creativity_0116,user,project_example,kind,NOUN,1
creativity_0116,user,project_example,like,SCONJ,1
creativity_0116,user,project_example,limited,ADJ,1
creativity_0116,user,project_example,line,NOUN,1
creativity_0116,user,project_example,maintain,VERB,1
creativity_0116,user,project_example,majority,NOUN,1
creativity_0116,user,project_example,make,VERB,1
creativity_0116,user,project_example,may,AUX,1
creativity_0116,user,project_example,my,PRON,3
creativity_0116,user,project_example,myself,PRON,1
creativity_0116,user,project_example,never,ADV,1
creativity_0116,user,project_example,of,ADP,6
creativity_0116,user,project_example,only,ADV,2
creativity_0116,user,project_example,plugge,VERB,1
creativity_0116,user,project_example,point,VERB,1
creativity_0116,user,project_example,process,NOUN,1
creativity_0116,user,project_example,quirky,ADJ,1
creativity_0116,user,project_example,really,ADV,1
creativity_0116,user,project_example,replacement,NOUN,1
creativity_0116,user,project_example,role,NOUN,1
creativity_0116,user,project_example,sake,NOUN,1
creativity_0116,user,project_example,search,NOUN,1
